Customer ID,churn_risk,recency_days,frequency,tenure_days,return_rate,avg_basket_quantity,avg_unique_items_per_basket,avg_basket_monetary_value,avg_days_between,std_days_between,purchase_rate_monthly
15695.0,0.6795125139278189,162.0,2.0,246.0,0.0,136.0,18.5,360.53,2.3055555555555554,13.833333333333332,0.25
12813.0,0.6794835948186464,66.0,3.0,258.0,0.0,380.3333333333333,15.0,562.6,4.318181818181818,20.432273521771847,0.35
16416.0,0.679454626260655,71.0,3.0,219.0,0.0,321.6666666666667,13.333333333333334,322.07,3.7948717948717947,23.6989667631529,0.42
18276.0,0.6794250460478838,84.0,3.0,294.0,0.0046801872074883,213.66666666666666,16.0,227.89000000000001,4.425531914893617,21.900709419570887,0.31
15638.0,0.6793904532233043,1.0,4.0,175.0,0.0091324200913242,109.5,4.0,246.04999999999998,11.533333333333333,40.20459580457841,0.7
15810.0,0.6793678523661085,29.0,3.0,238.0,0.03467153284671533,182.66666666666666,17.333333333333332,386.34,4.078431372549019,23.55660683312,0.38
13787.0,0.679360971925555,23.0,4.0,259.0,0.01664145234493192,165.25,13.75,228.365,4.351851851851852,19.29136810333556,0.47
17869.0,0.6792004579216367,34.0,2.0,112.0,0.0,190.0,19.5,192.73000000000002,1.9743589743589745,12.329867842991709,0.54
14870.0,0.6791160391809007,79.0,4.0,248.0,0.011406844106463879,65.75,9.75,279.9125,4.447368421052632,22.317969209683515,0.49
15279.0,0.6790878622745036,73.0,3.0,240.0,0.13452914798206278,148.66666666666666,19.0,327.38666666666666,2.9642857142857144,17.148510972426397,0.38
16714.0,0.6790530318269226,235.0,1.0,235.0,0.058577405857740586,239.0,23.0,368.27,0.0,0.0,0.13
16493.0,0.678965077376847,9.0,3.0,188.0,0.0,274.6666666666667,18.0,260.15333333333336,3.2962962962962963,17.12509978445478,0.49
17356.0,0.6787975418387431,119.0,4.0,253.0,0.0,189.75,16.75,192.0625,2.0,9.439687087382309,0.48
12977.0,0.6782501274842951,66.0,3.0,76.0,0.0,38.666666666666664,15.666666666666666,158.21333333333334,0.1875,1.2990381056766582,1.2
16823.0,0.6782064275721841,27.0,3.0,302.0,0.0,140.33333333333334,23.666666666666668,306.35999999999996,3.8055555555555554,23.12040674680519,0.3
17901.0,0.6779907802926476,86.0,2.0,86.0,0.0,7.0,1.5,74.85,0.0,0.0,0.71
17051.0,0.6779630532920984,11.0,3.0,193.0,0.0,109.33333333333333,37.0,155.20000000000002,1.6160714285714286,13.686480167750924,0.47
12496.0,0.6777796029630025,185.0,2.0,185.0,0.0,15.0,5.0,22.67,0.0,0.0,0.33
16086.0,0.6775230498646463,114.0,3.0,302.0,0.0,197.66666666666666,20.0,316.9533333333333,3.169491525423729,19.125855890132062,0.3
15603.0,0.677427044886072,213.0,1.0,213.0,0.34375,32.0,2.0,40.0,0.0,0.0,0.14
12926.0,0.677375629053359,212.0,2.0,290.0,0.0,131.5,53.5,296.255,0.7027027027027027,7.403432366869493,0.21
13591.0,0.6773058964465709,0.0,4.0,290.0,0.0027397260273972603,91.25,10.75,244.2025,6.857142857142857,29.166947070163655,0.42
15590.0,0.6772761861926851,148.0,3.0,171.0,0.0,129.33333333333334,13.333333333333334,231.58666666666667,0.5641025641025641,3.522819383711917,0.53
15483.0,0.6771086172047911,11.0,5.0,249.0,0.0,94.0,27.0,83.044,1.6690140845070423,14.338719999346468,0.61
16593.0,0.6770695407768661,4.0,3.0,299.0,0.015625,42.666666666666664,5.0,133.56,21.071428571428573,74.63188046952577,0.31
17604.0,0.6766754504146809,36.0,3.0,246.0,0.0,118.33333333333333,33.666666666666664,143.39333333333335,2.0594059405940595,15.3797410785606,0.37
12644.0,0.6765582207929385,235.0,2.0,259.0,0.08423913043478261,184.0,23.5,434.06499999999994,0.5217391304347826,3.538606947717531,0.24
13151.0,0.6763766725607832,190.0,2.0,192.0,0.011111111111111112,225.0,36.5,603.6700000000001,0.012048192771084338,0.10976425998969036,0.32
12840.0,0.6762934286448999,2.0,3.0,239.0,0.0107095046854083,249.0,21.0,438.40000000000003,3.806451612903226,21.04705011040928,0.38
14145.0,0.6762446433427858,24.0,3.0,175.0,0.0,299.6666666666667,4.666666666666667,1285.95,11.538461538461538,28.176868126814547,0.52
14035.0,0.6761463158619442,13.0,3.0,177.0,0.0,106.66666666666667,19.666666666666668,229.63666666666666,2.6129032258064515,16.06376110819944,0.52
12891.0,0.6761100280866794,23.0,8.0,224.0,0.03636363636363636,171.875,1.0,63.6875,28.142857142857142,20.796061898258294,1.09
14507.0,0.676027805477991,7.0,3.0,294.0,0.03903345724907063,179.33333333333334,27.0,289.80333333333334,3.4878048780487805,24.366666110573544,0.31
17345.0,0.6759780262604915,99.0,5.0,303.0,0.02514367816091954,278.4,15.6,153.71999999999997,2.569620253164557,18.11479317864892,0.5
15489.0,0.6759758347033146,24.0,4.0,258.0,0.0391304347826087,115.0,11.75,220.3375,5.065217391304348,19.45296569667811,0.47
16756.0,0.6758905840741488,13.0,5.0,205.0,0.01583710407239819,88.4,9.6,153.584,4.0212765957446805,13.611838456320369,0.74
13112.0,0.6758860156388972,106.0,1.0,106.0,1.0909090909090908,11.0,2.0,20.599999999999998,0.0,0.0,0.29
12373.0,0.6757580096274275,189.0,2.0,238.0,0.0,159.5,18.5,381.52500000000003,1.3611111111111112,8.166666666666664,0.26
13252.0,0.6757552413087128,190.0,1.0,190.0,0.047619047619047616,126.0,17.0,346.90000000000003,0.0,0.0,0.16
14182.0,0.6756440441495097,8.0,4.0,161.0,0.011494252873563218,43.5,12.5,169.6925,3.1020408163265305,12.677481509154962,0.76
15164.0,0.675631494439232,81.0,4.0,255.0,0.0,85.0,41.25,180.35750000000002,1.036144578313253,8.046750947010404,0.48
14890.0,0.6753246150765383,183.0,2.0,224.0,0.0,292.5,25.0,345.8,0.8367346938775511,5.857142857142857,0.27
13156.0,0.6752474993487951,233.0,2.0,241.0,0.0,378.0,42.5,619.8,0.09523809523809523,0.8728715609439697,0.25
14272.0,0.6752423246373108,127.0,2.0,147.0,0.0,249.0,15.5,241.425,0.6333333333333333,3.4689095308660525,0.41
15359.0,0.6752088450205986,227.0,8.0,258.0,0.10344827586206896,18.125,2.0,22.66875,1.9333333333333333,4.3006090377106005,0.94
17095.0,0.6750047755159925,39.0,3.0,289.0,0.0025,266.6666666666667,14.333333333333334,311.23,5.9523809523809526,27.85410805709301,0.32
16822.0,0.674904393357571,251.0,1.0,251.0,0.029239766081871343,171.0,11.0,181.39,0.0,0.0,0.12
13039.0,0.6746028464123166,149.0,4.0,287.0,0.0,72.5,13.75,252.6825,2.5185185185185186,14.3089109862651,0.42
12943.0,0.6745419963246462,123.0,2.0,170.0,0.0,111.0,12.5,248.24999999999997,1.9583333333333333,9.59383482590078,0.36
15627.0,0.6744436146437665,22.0,2.0,87.0,0.0,172.0,12.0,283.45000000000005,2.8260869565217392,13.55343691370986,0.7
17065.0,0.6743123500633085,202.0,2.0,202.0,0.0,41.0,6.0,97.35,0.0,0.0,0.3
15339.0,0.6740295845972765,22.0,3.0,234.0,0.0036101083032490976,92.33333333333333,33.333333333333336,182.38333333333333,2.089108910891089,17.00005824101846,0.39
14707.0,0.6739591828206484,0.0,2.0,141.0,0.0,48.0,1.0,69.6,141.0,0.0,0.43
17647.0,0.6737222755828427,234.0,2.0,234.0,0.0,26.0,2.5,99.3,0.0,0.0,0.26
17150.0,0.6737114713853657,130.0,4.0,298.0,0.0,56.25,14.25,198.91250000000002,2.9642857142857144,14.663453996820909,0.41
17996.0,0.6735847494092074,111.0,2.0,111.0,0.0,85.0,19.0,131.45000000000002,0.0,0.0,0.55
16661.0,0.673269520625361,105.0,4.0,287.0,0.2445054945054945,91.0,15.0,233.19,2.9672131147540983,16.868083484413944,0.42
13740.0,0.6732683281488724,70.0,3.0,302.0,0.0,112.33333333333333,17.0,305.57666666666665,4.62,24.56718401877278,0.3
17845.0,0.6731988590520385,120.0,4.0,141.0,0.0,48.75,11.75,149.02249999999998,0.45652173913043476,3.09628107925284,0.86
16693.0,0.6729800457537054,81.0,2.0,221.0,0.0,142.5,35.0,218.76,1.8533333333333333,16.050337483471598,0.28
15793.0,0.6729413428731995,22.0,4.0,303.0,0.0,206.5,3.5,279.57500000000005,21.53846153846154,47.59484458183712,0.4
13064.0,0.6729282249311322,115.0,2.0,156.0,0.0,77.0,12.0,280.625,1.7083333333333333,8.36908995450919,0.39
15221.0,0.6727948970023415,158.0,2.0,202.0,0.10619469026548672,56.5,6.5,393.57500000000005,3.6666666666666665,12.701705922171769,0.3
16434.0,0.6726799244224165,11.0,5.0,256.0,0.012727272727272728,110.0,14.2,232.378,3.361111111111111,19.702223764927016,0.59
16415.0,0.672662404768277,148.0,2.0,241.0,0.0,165.0,44.5,248.245,0.9484536082474226,9.341184719229295,0.25
14717.0,0.6726541669779588,298.0,1.0,298.0,0.0625,32.0,11.0,81.3,0.0,0.0,0.1
14584.0,0.6723119388454628,92.0,3.0,225.0,0.0,161.33333333333334,30.333333333333332,180.23333333333335,1.434782608695652,11.051631422332127,0.41
16017.0,0.6722641736239452,196.0,3.0,268.0,0.0,119.66666666666667,21.0,309.1166666666667,1.126984126984127,7.561558261261608,0.34
14645.0,0.6722473498316826,199.0,1.0,199.0,0.06310679611650485,206.0,18.0,279.8,0.0,0.0,0.15
16704.0,0.6721856169938273,183.0,2.0,237.0,0.0,216.5,25.5,332.08,1.0,7.280109889280519,0.26
13761.0,0.6721848870559404,67.0,4.0,221.0,0.0,109.25,13.0,220.38,3.0,15.023980830658697,0.55
15309.0,0.6720025505489612,175.0,4.0,300.0,0.05227272727272727,110.0,13.5,199.49,2.339622641509434,12.190701683954448,0.41
14256.0,0.6719795406648483,56.0,3.0,259.0,0.0068212824010914054,244.33333333333334,26.666666666666668,497.24333333333334,2.5569620253164556,22.726775598705682,0.35
16600.0,0.6718585545482969,2.0,4.0,286.0,0.011011011011011011,249.75,13.5,227.6775,5.339622641509434,32.86039432568449,0.43
12598.0,0.671679393785084,28.0,3.0,213.0,0.044585987261146494,314.0,24.666666666666668,503.67,2.5205479452054793,21.299523722531852,0.43
17962.0,0.671620698109132,114.0,3.0,260.0,0.003952569169960474,168.66666666666666,47.666666666666664,188.1833333333333,0.9864864864864865,12.001126073291083,0.35
16699.0,0.6715824164237562,6.0,6.0,300.0,0.011320754716981131,88.33333333333333,8.833333333333334,147.98,5.425925925925926,20.300201552909492,0.61
17734.0,0.671571043481408,90.0,3.0,207.0,0.0,106.33333333333333,14.333333333333334,247.23000000000002,2.738095238095238,13.43649838932444,0.44
17672.0,0.671470298311174,3.0,3.0,247.0,0.0,270.6666666666667,25.333333333333332,648.38,3.2266666666666666,23.716554449475897,0.37
14078.0,0.6712320549187641,39.0,3.0,186.0,0.0,92.0,27.0,168.03333333333333,1.7804878048780488,11.8925481287097,0.49
15571.0,0.6712130989538263,123.0,4.0,298.0,0.0,91.75,28.25,180.185,1.5130434782608695,10.878407082656349,0.41
13287.0,0.671189395414995,168.0,3.0,269.0,0.44755244755244755,143.0,17.666666666666668,260.53000000000003,1.9423076923076923,9.806787288560763,0.34
13531.0,0.6710829004593765,63.0,4.0,301.0,0.0,80.75,13.25,237.3175,4.5576923076923075,23.401368706023028,0.4
17135.0,0.6710131677304365,53.0,2.0,144.0,0.0,120.5,37.0,177.97500000000002,1.1842105263157894,10.32370802417528,0.42
15030.0,0.6708250801073941,116.0,3.0,210.0,0.003738317757009346,178.33333333333334,6.333333333333333,315.51,5.166666666666667,18.71850295673178,0.43
13783.0,0.6706798956234306,52.0,4.0,238.0,0.0,859.25,2.5,385.5225,20.333333333333332,32.95830699535399,0.51
14686.0,0.6706509252598064,224.0,2.0,224.0,0.004761904761904762,105.0,44.5,151.46,0.0,0.0,0.27
16369.0,0.6706491769500759,1.0,4.0,176.0,0.0,139.75,13.0,277.7875,3.392156862745098,14.935967904856447,0.69
16300.0,0.6705410115085982,190.0,2.0,240.0,0.0,220.0,87.0,419.18,0.2777777777777778,3.7267799624996485,0.25
16595.0,0.6704216313228878,171.0,2.0,256.0,0.0,283.0,96.0,357.46,0.4336734693877551,6.071428571428571,0.24
16695.0,0.6703925736899654,126.0,2.0,126.0,0.0,92.0,15.0,95.95,0.0,0.0,0.48
16987.0,0.6703734960415936,171.0,3.0,302.0,0.010362694300518135,64.33333333333333,30.666666666666668,215.36666666666667,1.3978494623655915,12.100251331333576,0.3
17048.0,0.6702328436479786,2.0,4.0,255.0,0.0411663807890223,145.75,14.5,286.5825,4.421052631578948,21.323149198214676,0.48
15231.0,0.670166367547758,186.0,1.0,186.0,0.042105263157894736,190.0,14.0,250.26000000000002,0.0,0.0,0.16
17080.0,0.6701598598338904,71.0,3.0,91.0,0.0,69.66666666666667,4.666666666666667,122.55,1.3846153846153846,4.174095940808851,1.0
14556.0,0.6701552893155504,161.0,3.0,253.0,0.0,107.66666666666667,65.33333333333333,271.8966666666667,0.4666666666666667,4.718101429564263,0.36
17966.0,0.6700541662741346,156.0,5.0,255.0,0.0,269.4,9.0,173.098,2.227272727272727,11.03032529483771,0.6
13292.0,0.6699104825880311,59.0,2.0,91.0,0.0,52.5,11.5,172.175,1.4090909090909092,6.609222207023924,0.67
14021.0,0.6698088959776038,106.0,2.0,157.0,0.0,110.0,15.5,239.91000000000003,1.7,9.311283477587823,0.39
14013.0,0.6697072055399148,188.0,1.0,188.0,0.10714285714285714,84.0,10.0,174.2,0.0,0.0,0.16
16802.0,0.6696579170244876,244.0,2.0,295.0,0.0,184.5,26.0,291.305,0.9807692307692307,7.072427501871671,0.21
16805.0,0.6695950842686346,142.0,3.0,296.0,0.0,193.66666666666666,49.333333333333336,210.25,1.02,12.00920787668793,0.31
13889.0,0.6695843358046234,10.0,4.0,251.0,0.04076433121019108,196.25,15.75,359.8325,3.8548387096774195,23.459659672313496,0.49
16622.0,0.6694914797933326,108.0,1.0,108.0,0.09090909090909091,44.0,12.0,225.4,0.0,0.0,0.28
14725.0,0.6693847155072894,99.0,2.0,99.0,0.0,119.0,13.5,133.405,0.0,0.0,0.61
16454.0,0.6692741909125685,171.0,2.0,176.0,0.16666666666666666,3.0,1.0,12.025,4.0,0.0,0.35
17200.0,0.6692498584955302,217.0,2.0,217.0,0.0,57.0,10.5,82.53,0.0,0.0,0.28
14285.0,0.6691443743210488,78.0,4.0,296.0,0.002421307506053269,103.25,8.25,343.60249999999996,6.545454545454546,21.859052628560594,0.41
13946.0,0.6690517562050846,199.0,2.0,300.0,0.019123505976095617,627.5,15.5,380.475,3.3333333333333335,18.257418583505537,0.2
12649.0,0.6689435827374681,148.0,3.0,261.0,0.011467889908256881,145.33333333333334,13.0,260.59999999999997,2.9210526315789473,17.67634176863186,0.35
12675.0,0.6688706879232656,118.0,2.0,143.0,0.005952380952380952,168.0,56.0,478.625,0.21621621621621623,2.277979189805998,0.43
15183.0,0.6688478894677553,112.0,3.0,149.0,0.006734006734006734,99.0,12.666666666666666,213.31000000000003,0.972972972972973,4.15322155070606,0.61
16727.0,0.6688041533846927,186.0,2.0,253.0,0.0,340.0,41.0,404.34499999999997,0.8072289156626506,7.354205419309253,0.24
18020.0,0.6686155980377034,108.0,1.0,108.0,0.3582089552238806,67.0,12.0,190.48000000000002,0.0,0.0,0.28
16608.0,0.6685877896759318,18.0,2.0,228.0,0.0,306.0,58.0,643.31,1.7416666666666667,19.079002419763285,0.27
14583.0,0.6684893277677652,98.0,2.0,186.0,0.0,126.0,58.5,248.715,0.71900826446281,7.909090909090909,0.33
16292.0,0.6684779110749121,29.0,3.0,169.0,0.006423982869379015,155.66666666666666,13.0,273.00333333333333,3.6578947368421053,15.915785663482577,0.54
13852.0,0.6684452849220254,175.0,1.0,175.0,0.07058823529411765,85.0,11.0,187.35000000000002,0.0,0.0,0.17
15983.0,0.66806476726018,291.0,3.0,298.0,0.0,221.33333333333334,29.0,394.8633333333333,0.06666666666666667,0.4692810662077936,0.31
18057.0,0.6680390372331796,169.0,2.0,255.0,0.0,438.5,56.0,493.855,0.7226890756302521,7.883607074442621,0.24
14926.0,0.6680273918183013,163.0,1.0,163.0,0.1388888888888889,108.0,2.0,220.2,0.0,0.0,0.19
16296.0,0.6679370366760045,191.0,4.0,286.0,0.020155038759689922,161.25,18.5,328.4175,1.2876712328767124,7.000951229128309,0.43
13643.0,0.6679311411436584,50.0,4.0,296.0,0.03553299492385787,49.25,6.75,171.7425,9.384615384615385,27.239789900917994,0.41
14320.0,0.6677441750563055,111.0,3.0,252.0,0.002577319587628866,129.33333333333334,16.666666666666668,289.65333333333336,2.877551020408163,16.767568712971407,0.36
18049.0,0.6676044532833183,2.0,2.0,155.0,0.0,201.0,41.0,250.46,1.7790697674418605,16.498414300126075,0.39
12439.0,0.6675599663052066,247.0,2.0,290.0,0.06276150627615062,239.0,35.5,571.44,0.6142857142857143,5.1394830201378925,0.21
16794.0,0.6673785585122709,4.0,4.0,189.0,0.0,144.75,48.25,180.685,0.9435897435897436,9.557848690128937,0.64
15670.0,0.6673239524295455,121.0,1.0,121.0,0.1951219512195122,41.0,7.0,152.15,0.0,0.0,0.25
17685.0,0.667279873349338,30.0,3.0,231.0,0.005671077504725898,352.6666666666667,14.0,476.55999999999995,4.878048780487805,21.81879364441492,0.4
14370.0,0.6671353767971359,15.0,6.0,241.0,0.03383458646616541,44.333333333333336,7.333333333333333,195.96333333333334,5.209302325581396,17.863980972009788,0.76
13484.0,0.667114880121049,204.0,1.0,204.0,0.10714285714285714,112.0,11.0,165.78,0.0,0.0,0.15
13585.0,0.6670657059201167,95.0,3.0,303.0,0.03463203463203463,462.0,13.0,228.17999999999998,5.447368421052632,26.853654810312285,0.3
17530.0,0.6667955954134711,147.0,2.0,298.0,0.004405286343612335,113.5,40.0,212.285,1.755813953488372,16.2827487537192,0.2
13559.0,0.666794585899505,77.0,2.0,108.0,0.0,180.0,1.0,495.0,30.0,0.0,0.56
13890.0,0.6667516520992969,146.0,3.0,298.0,0.05275779376498801,139.0,14.666666666666666,243.42999999999998,3.511627906976744,16.28228966732355,0.31
17463.0,0.6666785520162374,125.0,2.0,154.0,0.0025380710659898475,197.0,53.0,329.7,0.2616822429906542,2.7068621693278585,0.4
16815.0,0.6666614196519526,18.0,2.0,101.0,0.0,118.5,35.5,203.01,1.1388888888888888,9.663792676216149,0.6
15800.0,0.6663401997010915,18.0,5.0,183.0,0.0,48.6,22.2,106.03599999999999,1.4473684210526316,15.45366589109795,0.83
15259.0,0.6663344895406379,77.0,4.0,247.0,0.0,157.75,14.25,295.59499999999997,3.017857142857143,15.846411777868397,0.49
17236.0,0.6663172923297204,90.0,5.0,207.0,0.0,50.2,8.0,167.996,2.948717948717949,10.587849833774756,0.74
13074.0,0.6662960441347192,76.0,4.0,288.0,0.002421307506053269,206.5,7.25,344.685,7.535714285714286,24.28150056815414,0.42
17945.0,0.6662283167890798,261.0,3.0,261.0,0.0,81.33333333333333,23.666666666666668,120.11666666666667,0.0,0.0,0.35
16912.0,0.6660886821088147,14.0,3.0,295.0,0.0,191.33333333333334,19.333333333333332,524.8766666666667,4.912280701754386,28.827244493059975,0.31
14230.0,0.6660730806555342,0.0,3.0,113.0,0.0,82.0,11.0,326.6,3.5,19.79898987322333,0.81
18025.0,0.6659645992977267,128.0,2.0,184.0,0.0,188.5,21.5,246.42000000000002,1.2790697674418605,8.387421368293257,0.33
18036.0,0.6659633472829566,27.0,6.0,286.0,0.0,56.333333333333336,31.5,138.65166666666667,1.34375,12.290402440383998,0.64
15822.0,0.6658947159280367,58.0,4.0,298.0,0.020869565217391306,143.75,7.5,238.64750000000004,7.709677419354839,28.72071673709542,0.41
14839.0,0.6658742077067196,144.0,2.0,269.0,0.0,245.0,26.5,304.54,2.3846153846153846,17.195706082982102,0.23
13293.0,0.665829724121013,104.0,4.0,233.0,0.015873015873015872,94.5,13.25,214.3975,2.4423076923076925,10.1815162427562,0.52
14871.0,0.6658118450420066,58.0,5.0,303.0,0.0,53.4,20.0,145.378,2.43,13.670180627330364,0.5
14087.0,0.6656915340070942,300.0,1.0,300.0,0.12,200.0,64.0,235.44,0.0,0.0,0.1
17542.0,0.6656732892918368,206.0,2.0,206.0,0.0,94.5,19.0,85.05000000000001,0.0,0.0,0.3
13855.0,0.6655471608492453,65.0,4.0,296.0,0.02434782608695652,143.75,18.25,327.585,3.1666666666666665,18.29338370351269,0.41
16543.0,0.6653462191832071,156.0,1.0,156.0,0.04416403785488959,317.0,18.0,292.21,0.0,0.0,0.2
17155.0,0.6652180014346752,92.0,5.0,301.0,0.0,149.0,10.0,128.152,3.980769230769231,17.5046104678732,0.51
16569.0,0.6652034462053333,196.0,4.0,288.0,0.0,223.75,7.5,332.75750000000005,3.103448275862069,9.641224090873697,0.42
17539.0,0.6651942462391062,182.0,4.0,291.0,0.01694915254237288,177.0,35.0,294.21,0.7482517482517482,6.307237661773339,0.42
16266.0,0.6651471640063934,65.0,6.0,238.0,0.0,44.166666666666664,6.0,122.77666666666666,4.857142857142857,15.79490397554346,0.77
12773.0,0.6651103481322526,129.0,1.0,129.0,1.0,109.0,6.0,124.25,0.0,0.0,0.24
15860.0,0.6650716380252627,123.0,5.0,298.0,0.0,64.4,19.0,123.38399999999999,1.8210526315789475,11.334356495983858,0.51
14563.0,0.664973805636537,74.0,2.0,157.0,0.0,139.5,51.5,320.27,0.780952380952381,8.002380598177972,0.39
15373.0,0.6649299172152363,65.0,4.0,151.0,0.0,50.5,11.75,128.98250000000002,1.8478260869565217,8.13761469638738,0.81
16071.0,0.6648152691699877,92.0,3.0,220.0,0.0,172.33333333333334,17.333333333333332,250.1866666666667,2.4901960784313726,14.33090722741531,0.42
15879.0,0.66473902943175,86.0,3.0,287.0,0.0,90.33333333333333,34.666666666666664,237.84,1.9320388349514563,15.633211339414261,0.32
14671.0,0.6645551810968192,114.0,2.0,133.0,0.0,285.5,26.5,563.725,0.3333333333333333,2.4494897427831783,0.46
12645.0,0.6642142519044415,29.0,3.0,233.0,0.03234501347708895,247.33333333333334,22.333333333333332,431.24,3.0606060606060606,22.38947471667386,0.39
13057.0,0.6641771919424971,95.0,3.0,196.0,0.02850877192982456,152.0,13.333333333333334,236.53,2.58974358974359,15.687269308377932,0.47
12672.0,0.6639619190307302,160.0,1.0,160.0,0.11666666666666667,60.0,12.0,211.15,0.0,0.0,0.19
16913.0,0.6639363294493298,216.0,2.0,216.0,0.0,73.5,5.0,155.235,0.0,0.0,0.28
15558.0,0.663930534000649,204.0,1.0,204.0,0.3287671232876712,73.0,23.0,202.68,0.0,0.0,0.15
17041.0,0.6638894105715402,165.0,2.0,165.0,0.0,116.0,12.5,110.205,0.0,0.0,0.37
18070.0,0.6637208584642947,234.0,1.0,234.0,0.011627906976744186,86.0,9.0,314.1,0.0,0.0,0.13
14168.0,0.663702613853429,129.0,1.0,129.0,0.09278350515463918,97.0,11.0,302.95,0.0,0.0,0.24
12495.0,0.663688390155496,205.0,1.0,205.0,0.03076923076923077,130.0,17.0,357.4,0.0,0.0,0.15
17262.0,0.6635889230713246,43.0,6.0,289.0,0.0,44.666666666666664,1.1666666666666667,205.9,40.666666666666664,50.981042228132864,0.63
18077.0,0.6635553666592547,36.0,6.0,297.0,0.0,145.16666666666666,15.5,184.10666666666668,2.8043478260869565,17.7053038123179,0.61
14872.0,0.6634417640179974,48.0,3.0,198.0,0.07250755287009064,220.66666666666666,14.333333333333334,272.2,3.5476190476190474,17.0911507282918,0.46
17918.0,0.6634311773210997,65.0,3.0,70.0,0.0,117.33333333333333,13.333333333333334,132.13,0.10256410256410256,0.6405126152203485,1.3
14408.0,0.6631126443865769,36.0,4.0,297.0,0.0,207.0,5.5,375.81000000000006,12.380952380952381,31.51741770906397,0.41
15254.0,0.6630544233013209,111.0,2.0,125.0,0.0022935779816513763,218.0,24.5,393.995,0.2916666666666667,2.0207259421636903,0.49
15696.0,0.6628876767053401,112.0,4.0,249.0,0.013043478260869565,57.5,8.75,204.255,4.0,13.59812821343772,0.49
17211.0,0.6628591040544326,214.0,4.0,291.0,0.0,173.0,26.75,315.75,0.7037037037037037,4.891838060721409,0.42
16846.0,0.6628353409636107,142.0,2.0,204.0,0.0,191.0,18.0,314.045,1.7714285714285714,10.479912758633604,0.3
16471.0,0.6626959068182409,133.0,2.0,217.0,0.0027100271002710027,184.5,16.5,331.615,2.625,14.849242404917499,0.28
16612.0,0.6624653393131364,64.0,3.0,301.0,0.0,186.0,19.333333333333332,387.2066666666667,4.12280701754386,23.962821035511446,0.3
16259.0,0.6623891056423763,170.0,2.0,170.0,0.0,31.0,18.5,78.935,0.0,0.0,0.36
17954.0,0.6622052763466802,116.0,6.0,295.0,0.053237410071942444,115.83333333333333,33.5,194.78166666666667,0.8756218905472637,7.019932530752587,0.62
14722.0,0.6621404740977084,42.0,2.0,51.0,0.0,48.0,29.5,154.55,0.15517241379310345,1.1817578957375032,1.19
16563.0,0.6621345510868619,21.0,4.0,303.0,0.0,266.5,9.75,505.9,7.394736842105263,26.5712092449645,0.4
17690.0,0.6620144354232077,197.0,2.0,239.0,0.0,275.0,19.5,382.68500000000006,1.0789473684210527,6.651078266361263,0.25
14541.0,0.6618933633314118,44.0,5.0,266.0,0.0,88.2,13.2,187.956,3.3333333333333335,15.905812516022934,0.57
13577.0,0.6618003550085402,93.0,5.0,290.0,0.06682027649769585,86.8,10.4,187.894,3.823529411764706,19.6953861422953,0.52
16518.0,0.6617813416258991,121.0,1.0,121.0,0.15,40.0,9.0,155.0,0.0,0.0,0.25
17047.0,0.6616445928355016,175.0,2.0,296.0,0.0,206.5,25.5,382.96500000000003,2.42,17.111984104714452,0.21
13696.0,0.6614600014936745,156.0,2.0,231.0,0.012396694214876033,242.0,8.5,693.1,4.625,18.5,0.26
13830.0,0.6613422872871476,146.0,1.0,146.0,0.0425531914893617,47.0,11.0,156.85000000000002,0.0,0.0,0.21
14068.0,0.6612114278866926,168.0,3.0,242.0,0.02745995423340961,145.66666666666666,27.666666666666668,416.95666666666665,0.8795180722891566,5.785595212252171,0.38
15715.0,0.6611155031395728,120.0,5.0,184.0,0.0,49.2,7.6,131.60399999999998,1.7027027027027026,7.4939414969133,0.83
17380.0,0.6608631107202491,65.0,2.0,99.0,0.004901960784313725,102.0,4.0,260.7,4.714285714285714,12.472827609304497,0.61
18170.0,0.660848580998323,104.0,4.0,265.0,0.0,127.5,12.75,299.435,3.16,15.206550682961254,0.46
15149.0,0.6608470504313654,141.0,4.0,214.0,0.0,63.0,11.5,258.4525,1.6222222222222222,10.730773268944553,0.57
15795.0,0.6607824317670162,151.0,6.0,255.0,0.0,103.16666666666667,11.666666666666666,164.39666666666668,1.4927536231884058,6.184951348911792,0.72
14771.0,0.6607176342811144,186.0,2.0,301.0,0.022508038585209004,311.0,23.5,297.31,2.5,16.955824957813167,0.2
15809.0,0.6606310573854091,24.0,2.0,100.0,0.002506265664160401,199.5,11.5,379.33500000000004,3.409090909090909,15.990053726670785,0.61
16634.0,0.6606180459374854,185.0,2.0,252.0,0.7074074074074074,135.0,18.5,309.6,1.8611111111111112,11.166666666666666,0.24
16275.0,0.6605906353005224,39.0,2.0,206.0,0.0,466.0,39.0,795.62,2.155844155844156,18.917455692299903,0.3
15971.0,0.660535532453534,289.0,2.0,296.0,2.0,54.0,1.0,223.14,3.5,4.949747468305833,0.21
17476.0,0.6603704746868214,302.0,1.0,302.0,0.016129032258064516,124.0,16.0,260.36,0.0,0.0,0.1
16502.0,0.6602267061822303,185.0,2.0,185.0,0.0,110.0,20.5,129.275,0.0,0.0,0.33
13000.0,0.6601872637278828,290.0,1.0,290.0,0.05917159763313609,169.0,31.0,497.65,0.0,0.0,0.1
16204.0,0.6601707543020688,296.0,1.0,296.0,0.017699115044247787,226.0,13.0,213.27,0.0,0.0,0.1
