Customer ID,churn_risk,CLV_6_month,CLV_12_month,clv_tier,segment,segment_label,revenue_at_risk
13909.0,0.2883036164546296,,,,1,Lost,0.0
13911.0,0.5149545958578453,2637.7241144790037,5325.614818643991,Gold,1,Lost,2742.4498266293685
13916.0,0.6502840561197258,-1248.58753275693,-2521.543756890948,Bronze,1,Lost,-1639.7197019144176
13919.0,0.2788778304894982,,,,0,At Risk,0.0
13920.0,0.5766368823561521,-1002.1756990048403,-2019.4480645478388,Bronze,1,Lost,-1164.488236021031
13921.0,0.793616282817922,-37.09416464220489,-74.7528837657189,Silver,1,Lost,-59.32510574407002
13922.0,0.42752822546589025,-190.76032541782016,-382.88651541910167,Bronze,1,Lost,-163.69479249194677
13927.0,0.2583908695196387,,,,1,Lost,0.0
13929.0,0.3801824308240738,-4750.922305045517,-9592.816124839665,Bronze,1,Lost,-3647.0201527899158
13931.0,0.5713440539302987,-1040.9582694197359,-2101.6643993084926,Bronze,0,At Risk,-1200.7734579019004
13935.0,0.6405680271147511,-1311.563251637945,-2644.646684419806,Bronze,0,At Risk,-1694.076109054363
13939.0,0.6917955365184497,-232.85426668731193,-469.5548400162987,Bronze,1,Lost,-324.8359424739102
13941.0,0.5570483328393147,-5712.655859533619,-11537.372732510963,Bronze,1,Lost,-6426.874245991
13946.0,0.6690517562050846,-111.79329330656351,-225.59744420349176,Silver,1,Lost,-150.93636623972475
13948.0,0.7395631968856043,-25.326689403530125,-51.10893713367866,Silver,1,Lost,-37.79828893600877
13952.0,0.3179004317878944,65179.606828018994,131662.93009845575,Platinum,1,Lost,41855.70232875844
13953.0,0.5728700836977029,-1211.820617415563,-2446.479578966924,Bronze,1,Lost,-1401.5149611675024
13957.0,0.7622749904597896,-25.08593920684405,-50.519880487020394,Silver,1,Lost,-38.51004141627318
13958.0,0.5501836955732884,-19378.230460817584,-39144.04760892928,Bronze,1,Lost,-21536.416773177454
13959.0,0.2969087663856006,,,,1,Lost,0.0
13963.0,0.24870517262840333,2445.2742978984684,4934.191904820072,Gold,1,Lost,1227.1590494699462
13965.0,0.7132141892490742,-206.82389407332573,-417.57046003032974,Bronze,1,Lost,-297.8171771048946
13969.0,0.17075175225860578,3542.0532338590565,7150.303102618278,Gold,1,Lost,1220.9267839522165
13971.0,0.6149396124539347,-1459.075014617145,-2945.285511733528,Bronze,1,Lost,-1811.1727311516045
13974.0,0.6533586332681558,-0.22432569348023265,-0.4519252262926663,Gold,1,Lost,-0.29526924818997846
13975.0,0.6165000974162868,-319.3082075042484,-644.0114781557942,Bronze,0,At Risk,-397.03313902025394
13976.0,0.6882163937236744,-219.9682259955846,-443.6214056156741,Bronze,1,Lost,-305.3075239514466
13979.0,0.6295491450964744,-923.4388973430042,-1864.8732639560967,Bronze,0,At Risk,-1174.0293690368326
13980.0,0.7132316868500882,3612.500212096702,7293.118769786473,Gold,1,Lost,5201.683402572847
13982.0,0.5720287459831944,-1467.330223435101,-2962.1086752013744,Bronze,1,Lost,-1694.4113109413836
13983.0,0.4349723494707496,3630.856119968445,7336.5213072440265,Gold,1,Lost,3191.1839099541494
13984.0,0.6907168747672687,-215.180843330907,-434.43054709733167,Bronze,1,Lost,-300.06850979450365
13985.0,0.6813578912106174,-612.8541720595113,-1236.6060872822923,Bronze,1,Lost,-842.5713158888753
13989.0,0.6317761737879342,-254.41316038784439,-512.3857660784574,Bronze,1,Lost,-323.7131187964473
13993.0,0.5493444912192446,-12831.662153848387,-25920.339960149067,Bronze,1,Lost,-14239.195967637943
13995.0,0.5541758536313194,3140.140733648098,6343.690758728529,Gold,1,Lost,3515.5202413914944
13997.0,0.6973478402671667,-61.214595198912576,-123.08652648231381,Silver,1,Lost,-85.83412340842895
13998.0,0.7155854073704242,-181.32348346913366,-365.2597941905105,Bronze,1,Lost,-261.37457862185374
13999.0,0.204061683650663,3813.824063343661,7706.781945104889,Gold,1,Lost,1572.658899246635
14000.0,0.6480260947661879,-811.4629105201137,-1638.7511780619377,Bronze,1,Lost,-1061.9535262129673
14001.0,0.41745460369810583,-833.391475684693,-1676.059331166677,Bronze,1,Lost,-699.6786838666975
14004.0,0.5065203627669916,,,,1,Lost,0.0
14006.0,0.6443855389437622,-645.9745083213987,-1303.2225942566595,Bronze,1,Lost,-839.7777937637654
14010.0,0.7482195476176969,,,,1,Lost,0.0
14011.0,0.7394916293135141,-81.15844651793246,-163.55925943134332,Silver,1,Lost,-120.95070324619581
14013.0,0.6697072055399148,-20.96190680266269,-42.24722169751112,Silver,1,Lost,-28.29326878486543
14016.0,0.57771948147109,-34571.721197223305,-69816.83439608467,Bronze,0,At Risk,-40334.54536525899
14020.0,0.6431412902680461,-208.06777805407762,-418.78807479494384,Bronze,1,Lost,-269.3399027724912
14021.0,0.6698088959776038,-37.37349832348505,-75.199650922078,Silver,1,Lost,-50.36939516201827
14025.0,0.42033086152953403,21097.313715889537,42558.86991003507,Platinum,1,Lost,17888.806455008405
14026.0,0.7402477525339816,-73.5634866401653,-148.08657085881188,Silver,1,Lost,-109.6207512586997
14028.0,0.6898847509793802,-0.20625490222848872,-0.41472461596388877,Gold,0,At Risk,-0.2861121884092665
14030.0,0.4546463042712735,-24138.196437456543,-48760.562812401186,Bronze,0,At Risk,-22168.809676845493
14031.0,0.07172416959708314,12949.141800606882,26167.318394124384,Platinum,1,Lost,1876.8291824010505
14032.0,0.6576875519991433,-1810.66317754303,-3656.899790843704,Bronze,1,Lost,-2405.097471346175
14035.0,0.6761463158619442,-246.8397386935856,-497.490939511864,Bronze,1,Lost,-336.37666592564415
14037.0,0.7043367711412317,-388.3267210727492,-784.1977287803194,Bronze,1,Lost,-552.3392962254176
14038.0,0.6124175862520884,-0.051152804966198034,-0.10303293676524533,Gold,0,At Risk,-0.0630991824382356
14040.0,0.13229713925064907,5386.9726779781495,10886.011144349444,Gold,1,Lost,1440.188132248116
14043.0,0.8001066603995599,-21.58583707718778,-43.503493761432026,Silver,1,Lost,-34.80743510917247
14044.0,0.631530463094504,-642.065941634354,-1295.7472922581194,Bronze,0,At Risk,-818.3038875332197
14045.0,0.25830095838644973,8323.437204191685,16813.48393448934,Platinum,1,Lost,4342.939014093772
14047.0,0.5910223252258423,-1390.7861626860542,-2807.2830859363867,Bronze,1,Lost,-1659.1669770173014
14049.0,0.5121879774939694,-7940.389841841215,-16017.524672017125,Bronze,0,At Risk,-8203.983566220206
14051.0,0.3939709812673626,8209.588649530047,16585.928723881803,Platinum,1,Lost,6534.374614578249
14055.0,0.7556304495726256,-72.8245117342076,-146.76017968127456,Silver,1,Lost,-110.89646055192081
14057.0,0.5994449623894268,-947.908593437525,-1913.7998161412784,Bronze,0,At Risk,-1147.2176588077004
14058.0,0.6831333550060859,-55.256499513925775,-111.06532088867638,Silver,1,Lost,-75.872425283509
14060.0,0.47996763292426076,-15957.320133930689,-32206.80108187189,Bronze,1,Lost,-15458.222079328572
14061.0,0.7069616779946053,-171.77587006378823,-346.64988686789843,Bronze,1,Lost,-245.06818569676958
14062.0,0.47158600301905257,80160.13342497987,161930.67567284388,Platinum,0,At Risk,76364.24010673097
14063.0,0.34334099829155096,22612.356399884073,45682.41427241996,Platinum,0,At Risk,15684.645720660865
14064.0,0.4756423475321166,4287.8322302026745,8659.514114179881,Gold,1,Lost,4118.831621756016
14068.0,0.6612114278866926,-416.4935359601229,-840.4664954904869,Bronze,1,Lost,-555.7260515741893
14069.0,0.7079411848469929,-29.169125953334806,-58.6626340155738,Silver,1,Lost,-41.529694631230825
14075.0,0.72075924223934,-122.46440091811621,-246.20388886089992,Bronze,1,Lost,-177.4537283717609
14078.0,0.6712320549187641,-67.01106119514584,-135.07240792447422,Silver,1,Lost,-90.6649299339704
14080.0,0.6542045915883521,-117.90491003585227,-237.9344435742005,Bronze,1,Lost,-155.65780548326163
14081.0,0.5988701618100764,-3635.3393937829865,-7342.319196014762,Bronze,0,At Risk,-4397.09588497859
14083.0,0.7684313960152651,-2.46394014501769,-4.965380216613172,Silver,1,Lost,-3.8155540515986397
14085.0,0.3705868043768657,6913.558271494106,13967.720731298632,Platinum,0,At Risk,5176.252990240458
14087.0,0.6656915340070942,4.41377346250869e-11,,,0,At Risk,0.0
14091.0,0.6170072555293964,-372.6572138831496,-750.8145026608983,Bronze,0,At Risk,-463.25799569846953
14092.0,0.40617500243216537,8453.669241396468,17077.47185209496,Platinum,1,Lost,6936.442171059906
14094.0,0.4747346809226109,,,,0,At Risk,0.0
14097.0,0.765487648461812,-59.861741809288745,-120.5350660475874,Silver,1,Lost,-92.2681042659569
14099.0,0.5742267545893076,-3055.9646711076825,-6172.152208233771,Bronze,1,Lost,-3544.2149313653063
14101.0,0.5266544121694998,-6034.9905768621875,-12176.671376575325,Bronze,1,Lost,-6412.897706011452
14104.0,0.7128761693697158,-40.602192224893415,-81.65452772227403,Silver,0,At Risk,-58.20956693434797
14105.0,0.5224908714184442,-1961.0553874644008,-3958.8498177995352,Bronze,0,At Risk,-2068.4628911168284
14107.0,0.5996473942806066,-2010.4725209404992,-4059.9430994153317,Bronze,1,Lost,-2434.5343004919337
14108.0,0.7056464865987923,-6.825389426276759,-13.756841312546964,Silver,1,Lost,-9.707466738895883
14110.0,0.11717911816041983,5616.699628786564,11350.600466206237,Gold,1,Lost,1330.0533532212971
14112.0,0.5497092026431021,3991.4896666721615,8064.209514247539,Gold,1,Lost,4432.9701820239325
14113.0,0.3716860499009489,2898.103658365488,5855.999226736213,Gold,1,Lost,2176.593220808594
14114.0,0.7064241517376234,-194.91178345702156,-392.8019991334482,Bronze,1,Lost,-277.48481903868884
14115.0,0.7737337037390196,-94.05142754175782,-189.42514941240393,Silver,1,Lost,-146.56462243617648
14122.0,0.6511982793975254,-3.3588684048518145,-6.778262963810096,Silver,1,Lost,-4.413993179337106
14128.0,0.6180638712246599,-0.13774932489121033,-0.27698272313843486,Gold,1,Lost,-0.17119301412528923
14129.0,0.6542898750918597,-344.7625423779109,-694.5250464721851,Bronze,1,Lost,-454.420705904454
14130.0,0.30360708566706646,4.503357034114626e-11,,,0,At Risk,0.0
14134.0,0.2777869245370603,26148.806640537652,52826.14850011315,Platinum,1,Lost,14674.413326984471
14135.0,0.5067650757847594,-14725.23788076731,-29745.629196020156,Bronze,1,Lost,-15074.046033786506
14136.0,0.6258773319007433,-1686.4886024818331,-3406.2623123104404,Bronze,1,Lost,-2131.902367782915
14137.0,0.6962668482050699,-0.0403677749381434,-0.08132881549386738,Gold,1,Lost,-0.05662655803216669
14139.0,0.60561790288572,-230.44755160217142,-463.9487777290581,Bronze,1,Lost,-280.9756858146652
14142.0,0.6438895979406031,-0.2996410063373293,-0.6041581174242506,Gold,1,Lost,-0.3890111273208524
14145.0,0.6762446433427858,-1246.8623874650032,-2512.9116777320487,Bronze,1,Lost,-1699.3430612598306
14146.0,0.5861317270405207,-1504.6460221392435,-3036.8146122099515,Bronze,1,Lost,-1779.9733933565083
14147.0,0.6316931354048037,-2762.539477929468,-5575.106669399294,Bronze,1,Lost,-3521.7566122090725
14151.0,0.6552812305258991,-64.07255109366996,-129.27706298565158,Silver,1,Lost,-84.71283291201193
14152.0,0.6976127988006239,-511.30103064767513,-1031.6005145825961,Bronze,1,Lost,-719.6577222221287
14154.0,0.5906549991659158,-801.096066733071,-1616.8455606456077,Bronze,0,At Risk,-954.9979132745461
14156.0,0.08950941746769434,90755.89305137857,183430.34262369084,Platinum,3,Champions,16418.74311414615
14157.0,0.316668876065246,5.911742376957864e-11,,,1,Lost,0.0
14159.0,0.5662525506883216,-3187.9059461318025,-6438.962870509125,Bronze,0,At Risk,-3646.0791492131893
14160.0,0.6074985266373041,-15527.596230444751,-31357.127771806936,Bronze,1,Lost,-19049.4089209504
14161.0,0.6075504422088103,-806.2840907691008,-1627.738097502337,Bronze,0,At Risk,-988.9330009376724
14166.0,0.7320597154483621,-30.11503862248468,-60.62371143541817,Silver,1,Lost,-44.380176942835845
14167.0,0.6939635074276362,-372.6023423093901,-751.9243098332416,Bronze,1,Lost,-521.8080313719811
14168.0,0.663702613853429,-0.13706842665763985,-0.27567504687001887,Gold,1,Lost,-0.18296624918179807
14169.0,0.2809912483677172,,,,0,At Risk,0.0
14172.0,0.7100436944654183,-75.08601169288409,-151.38701795900562,Silver,1,Lost,-107.49139752571497
14173.0,0.7523807702278361,-12.383221145907411,-24.95703137103079,Silver,1,Lost,-18.777190485536416
14175.0,0.5762840724241555,25271.44034750455,51003.91888369784,Platinum,0,At Risk,29392.74608388868
14177.0,0.6372374387785851,-95.45650871055709,-192.47714743636317,Silver,1,Lost,-122.65364445575617
14180.0,0.6217431951393014,-417.80604907298215,-841.9552064098784,Bronze,1,Lost,-523.4799201974479
14181.0,0.26118455242592875,,,,0,At Risk,0.0
14182.0,0.6756440441495097,-833.4508039684578,-1680.8025337647769,Bronze,1,Lost,-1135.6242213295768
14183.0,0.28531325460449536,,,,1,Lost,0.0
14186.0,0.6356610589703912,-726.3218642101671,-1465.1934275395136,Bronze,1,Lost,-931.3664057462242
14191.0,0.7033646215110102,4.503357034114626e-11,,,1,Lost,0.0
14194.0,0.22914175360917866,6657.599656458609,13452.015857643317,Platinum,1,Lost,3082.418503198869
14195.0,0.6850716133905153,-1700.6196795858139,-3431.8122812494526,Bronze,1,Lost,-2351.0371763689473
14198.0,0.7105750499176597,-530.1176116972773,-1070.2895619407109,Bronze,1,Lost,-760.5210589023708
14199.0,0.6887077758413935,-7.863218007809373,-15.826993638760841,Silver,1,Lost,-10.900173587206863
14201.0,0.7022443600458191,-16.09898692754513,-32.39100821963094,Silver,1,Lost,-22.746402838433596
14202.0,0.7721689356740324,-16.85262170037072,-33.924628314528995,Silver,1,Lost,-26.195544138766998
14204.0,0.6206136460645106,-49.38418564615993,-99.53486494907894,Silver,0,At Risk,-61.77269544658654
14205.0,0.609912211121065,-2918.252261890166,-5889.477908517087,Bronze,1,Lost,-3592.0644935323216
14209.0,0.5844278400750081,18105.61430055112,36575.75125682787,Platinum,1,Lost,21375.887306148677
14210.0,0.3610032603721785,4055.4455827729944,8192.421392589973,Gold,1,Lost,2957.490833067763
14211.0,0.5660937955640563,2895.9875188971364,5850.830999379125,Gold,1,Lost,3312.1191276423697
14215.0,0.6808152395520063,-336.92383917334837,-679.885881603967,Bronze,1,Lost,-462.87666935223183
14217.0,0.6342642810665725,-337.786107758329,-680.2259698086245,Bronze,1,Lost,-431.4430357034793
14219.0,0.2401347169895411,,,,1,Lost,0.0
14220.0,0.6910560735680185,-81.24468685666831,-163.41461120570563,Silver,1,Lost,-112.92865958345924
14221.0,0.44949129606430965,28082.433909855954,56731.455147795146,Platinum,1,Lost,25500.29530199669
14224.0,0.5769738371468691,-525.5488580269027,-1058.6844975343874,Bronze,1,Lost,-610.8332568703206
14225.0,0.6237417067532522,-1524.4980280825964,-3077.728043660135,Bronze,1,Lost,-1919.7073428749206
14226.0,0.47864954165758244,-0.7486113562015242,-1.5014881100285389,Silver,0,At Risk,-0.7186865956694699
14227.0,0.5598367227804855,-2631.026225874935,-5310.340014434201,Bronze,0,At Risk,-2972.923350530919
14228.0,0.6171233314503283,-475.2346565562666,-956.8367443930708,Bronze,1,Lost,-590.4862793539381
14229.0,0.4243800799557338,-433.41366886560917,-871.1308584680318,Bronze,1,Lost,-369.69058336857034
14230.0,0.6660730806555342,-174.37752209819595,-350.61509019702663,Bronze,1,Lost,-233.5352732518515
14233.0,0.6805246490994512,-683.348703983667,-1378.5045984858266,Bronze,1,Lost,-938.106358166547
14235.0,0.6142913271388,-570.6013311215769,-1150.1168775286285,Bronze,1,Lost,-706.5068230617939
14236.0,0.5267768466469758,-207.95830402222484,-418.3521772956639,Bronze,1,Lost,-220.37824074370639
14237.0,0.6342207242176691,-0.07761545566584989,-0.15616627737976216,Gold,1,Lost,-0.09904388953817014
14238.0,0.7550850910644831,-12.522610726064793,-25.238891198934517,Silver,1,Lost,-19.05751045931405
14239.0,0.4671940304459206,2764.63134869383,5585.604938523011,Gold,1,Lost,2609.561283707204
14243.0,0.3710262044315511,-706.720461181889,-1420.6635948307373,Bronze,0,At Risk,-527.1034213641315
14244.0,0.6492305199000553,-0.03766096347180457,-0.07584615211268814,Gold,1,Lost,-0.049241636768539196
14247.0,0.6308762694225224,-372.6425823586981,-750.7585259299062,Bronze,1,Lost,-473.6357380758113
14248.0,0.6115240327545622,-174.46375480852197,-350.5665032057079,Bronze,1,Lost,-214.37984178901965
14249.0,0.33304434923256776,-34972.64207103433,-70613.8589220332,Bronze,1,Lost,-23517.546691488897
14253.0,0.7919740263360118,-34.82680851996242,-70.10605639040116,Silver,1,Lost,-55.5221757500455
14255.0,0.6922718791175723,,,,1,Lost,0.0
14256.0,0.6719795406648483,-566.5088155251576,-1143.674864264726,Bronze,1,Lost,-768.5261099585433
14257.0,0.5846793101436337,-552.1939500142742,-1113.3988685166098,Bronze,0,At Risk,-650.9812823589938
14258.0,0.1196305053930895,14887.001839713352,30082.70585397463,Platinum,1,Lost,3598.809304902637
14260.0,0.5946042721730223,-93.1664102863165,-187.32660581950083,Silver,1,Lost,-111.38520011194693
14264.0,0.7112644345215321,-299.3687222080462,-603.674768465224,Bronze,1,Lost,-429.37239282733435
14265.0,0.7439929490426914,-141.3713900551928,-284.5368667899707,Bronze,1,Lost,-211.69342263443775
14267.0,0.46157020573656476,-0.04301590791278749,-0.08669467680490207,Gold,1,Lost,-0.04001567980910364
14269.0,0.4772655200426621,-0.7795709427865855,-1.5634887469616248,Silver,1,Lost,-0.7461992698994899
14272.0,0.6752423246373108,-52.81831587695666,-106.26015981368154,Silver,1,Lost,-71.75135732892248
14275.0,0.7242971087823559,-508.2430774690393,-1024.8155839133888,Bronze,1,Lost,-742.2709644635693
14276.0,0.6853192671013986,-382.0316398449205,-771.0069690226704,Bronze,1,Lost,-528.3859309406872
14277.0,0.5185452302110465,-2153.070561877562,-4349.266700831732,Bronze,2,Loyal,-2255.2915026320293
14279.0,0.758483185714868,-14.171905818563424,-28.547836690258173,Silver,1,Lost,-21.65305411809481
14282.0,0.5308454516532081,-14151.983026804526,-28570.0237093934,Bronze,1,Lost,-15166.267139755802
14283.0,0.6319289613207452,-426.55997623059886,-859.6425938666373,Bronze,1,Lost,-543.2330514492153
14285.0,0.6691443743210488,-1083.2758437510313,-2187.580884448191,Bronze,1,Lost,-1463.8074422007712
14286.0,0.6199019903684785,-429.40818608157724,-866.9560085566444,Bronze,0,At Risk,-537.4277552661755
14290.0,0.6214814916607141,-1351.1823311645128,-2729.3311997715423,Bronze,1,Lost,-1696.2288252701446
14291.0,0.49506604650222824,-5403.765666986458,-10914.101850566452,Bronze,1,Lost,-5403.201254282587
14292.0,0.5093868260308898,-18666.224685241275,-37706.86113991235,Bronze,1,Lost,-19207.37831564745
14293.0,0.6540166129447706,-89.30826793830767,-180.3010749434518,Silver,1,Lost,-117.9198983448176
14295.0,0.6422721509160148,-4277.238631135916,-8638.894285177066,Bronze,1,Lost,-5548.521214076742
14296.0,0.3049965174472334,8.165859317582867e-11,,,1,Lost,0.0
14298.0,0.09703461365727827,30813.351167868095,62260.71125783267,Platinum,0,At Risk,6041.444062931148
14299.0,0.10994073923936935,5737.769127445949,11594.50281380616,Gold,1,Lost,1274.7082104627973
14301.0,0.6412661787042672,-223.53470240322864,-450.8047526780071,Bronze,1,Lost,-289.0858410915479
14302.0,0.6958518070806451,-34.88867697217499,-70.31886230865705,Silver,1,Lost,-48.93150740933407
14303.0,0.2180688021926655,,,,1,Lost,0.0
14304.0,0.5754977192872388,-0.0996562273778347,-0.20045064070261384,Gold,0,At Risk,-0.11535888655402003
14306.0,0.7695883172067,-27.338013771759417,-55.067184304283856,Silver,1,Lost,-42.379061702045014
14307.0,0.617351400987498,-1027.6570242212842,-2075.279038571487,Bronze,1,Lost,-1281.1764219020954
14308.0,0.7527011538340693,,,,1,Lost,0.0
14309.0,0.2787016991733451,,,,0,At Risk,0.0
14312.0,0.2262415739811271,,,,0,At Risk,0.0
14315.0,0.6535369136544854,-150.59946581157155,-303.607491594875,Bronze,1,Lost,-198.41870301929472
14316.0,0.6121142274137642,-285.70811177890886,-575.9580205756762,Bronze,1,Lost,-352.5520987874409
14319.0,0.46157020573656476,4.503357034114626e-11,,,1,Lost,0.0
14320.0,0.6677441750563055,-404.5131779220577,-816.3668054137914,Bronze,1,Lost,-545.1241790243836
14321.0,0.28336744308147793,,,,0,At Risk,0.0
14322.0,0.7068503516548266,-0.5815300916694702,-1.172691086745119,Silver,1,Lost,-0.8289171070482682
14324.0,0.32950710589734167,5.0124611913900874e-11,,,1,Lost,0.0
14326.0,0.6182499406226011,-164.82306192410417,-331.30634965282485,Bronze,1,Lost,-204.83013100074967
14327.0,0.6878632329441895,-589.3243096020785,-1189.4805660489556,Bronze,1,Lost,-818.199947686719
14328.0,0.459653519676604,-365.6257649075318,-733.6526303493796,Bronze,1,Lost,-337.22601376009084
14329.0,0.561032994283892,4781.938261573759,9660.95362494981,Gold,0,At Risk,5420.113739843412
14334.0,0.5828052384777692,-783.1638593346094,-1578.2782653560637,Bronze,1,Lost,-919.8288408251207
14341.0,0.4230887368337653,-10580.53714139415,-21373.301323843865,Bronze,1,Lost,-9042.803059072545
14342.0,0.5733118749282535,-0.3901841049947668,-0.783262766524321,Gold,1,Lost,-0.4490538452375494
14343.0,0.6417962530739554,-223.46749679610085,-450.77679100983994,Bronze,0,At Risk,-289.30685544281675
14344.0,0.5485002151562522,14812.738184746257,29895.375394143997,Platinum,1,Lost,16397.619835864913
14346.0,0.2345650299266383,,,,0,At Risk,0.0
14355.0,0.7592468015544385,-83.19258147842842,-167.47477422131973,Silver,1,Lost,-127.15468666858874
14358.0,0.46157020573656476,5.197313901669193e-11,,,1,Lost,0.0
14369.0,0.6983869651493004,-25.205679237850394,-50.76280295331432,Silver,1,Lost,-35.45207989703713
14370.0,0.6671353767971359,9173.039303165071,18522.506905737613,Platinum,1,Lost,12357.019623786813
14372.0,0.7466924976726497,-286.31317655642704,-577.728820454177,Bronze,1,Lost,-431.38577592240324
14375.0,0.6319910137723412,-187.8952894724738,-377.74692580008536,Bronze,0,At Risk,-238.73266258578133
14380.0,0.711674395887444,-0.09410438200814866,-0.18956559242785354,Gold,1,Lost,-0.1349089784721381
14388.0,0.5543272655105113,-14332.204216717779,-28940.671953553763,Bronze,1,Lost,-16042.603546050203
14389.0,0.6562614069063196,-518.1249806168329,-1046.2923964651475,Bronze,1,Lost,-686.6413201396025
14395.0,0.34423910445238737,47755.643469994364,96351.19416141105,Platinum,0,At Risk,33167.848791042234
14396.0,0.5997274754059799,-540.7713601286645,-1091.8098940961447,Bronze,1,Lost,-654.7883914095512
14399.0,0.5918415230843991,-2775.3576282155636,-5602.868563755423,Bronze,1,Lost,-3316.0102644147087
14400.0,0.2870417435928317,6.271531696635131e-11,,,1,Lost,0.0
14401.0,0.42544911007199493,3762.525595711652,7601.248167262144,Gold,1,Lost,3233.9442681980618
14403.0,0.7333183233963991,-134.12921112432426,-270.5609890769537,Bronze,1,Lost,-198.40733088638316
14404.0,0.6158952622590682,-2114.6166439654344,-4270.58428628382,Bronze,1,Lost,-2630.232629000229
14408.0,0.6631126443865769,-669.017997911661,-1350.6864753930386,Bronze,1,Lost,-895.657280435063
14409.0,0.6427470870790025,-53.64974427125316,-107.90692204483024,Silver,1,Lost,-69.35685981997564
14413.0,0.7042015954372057,-17.406799005782144,-35.06720773056857,Silver,1,Lost,-24.694383631394302
14415.0,0.5249521601332056,-22477.173603262774,-45400.28331563448,Bronze,0,At Risk,-23832.976797201853
14420.0,0.7309704119466027,-276.49177024207194,-558.0211162405952,Bronze,1,Lost,-407.89692521329096
14421.0,0.6316650579576898,-744.9164940761658,-1503.807250604964,Bronze,1,Lost,-949.9024941105788
14422.0,0.30438273986331105,5742.589405881839,11602.356338966874,Gold,1,Lost,3531.557011325192
14423.0,0.7259418750696411,-73.14010192082306,-147.35357351508569,Silver,1,Lost,-106.97012945575351
14425.0,0.6909398532840465,-141.1468040180518,-284.83704593896744,Bronze,1,Lost,-196.80526673093138
14426.0,0.5320387889886632,20956.233932726085,42305.766863531906,Platinum,0,At Risk,22508.30896931023
14427.0,0.7521789781796897,-64.96824437665705,-130.79421715851058,Silver,1,Lost,-98.38066061410092
14430.0,0.6587366004370939,-277.5810793181396,-559.7113438344015,Bronze,1,Lost,-368.70234786355104
14431.0,0.6968967017526233,-268.8630770776193,-541.631851805806,Bronze,0,At Risk,-377.4614510876319
14437.0,0.6801247750756372,-157.10299390063545,-316.50351563035616,Bronze,1,Lost,-215.2618823787444
14439.0,0.6103362141595613,-2794.219168555116,-5639.143298067902,Bronze,0,At Risk,-3441.7733716460257
14440.0,0.6403524463233013,-594.8153504522326,-1200.9239628176629,Bronze,1,Lost,-769.0145974385638
14441.0,0.5808655455981988,-4510.976461966441,-9108.018834127346,Bronze,1,Lost,-5290.534329404051
14442.0,0.5979418485175236,-1684.4685781065757,-3400.5071621278266,Bronze,0,At Risk,-2033.305538419791
14449.0,0.24767023987233802,,,,0,At Risk,0.0
14451.0,0.40353838921257523,18415.959789673798,37190.94204173341,Platinum,0,At Risk,15007.972844819345
14454.0,0.7124781561185816,-380.37977505601054,-767.9580722134808,Bronze,1,Lost,-547.1533512670413
14455.0,0.5165048534180624,-214.32007762518745,-431.28002253686833,Bronze,1,Lost,-222.75822482254384
14459.0,0.5004261607941146,-0.12838060691779996,-0.25852062536748044,Gold,0,At Risk,-0.12937048403874182
14460.0,0.6935078566715296,-108.57905984962863,-219.19752413151343,Silver,1,Lost,-152.01520514815178
14461.0,0.46048578099204124,35539.47390946056,71771.19432097222,Platinum,0,At Risk,33049.61446962445
14464.0,0.7953235899986667,-8.760031947582489,-17.634798037530967,Silver,1,Lost,-14.02537088411057
14465.0,0.5240921144381125,-15613.690202053473,-31531.762022567727,Bronze,1,Lost,-16525.547830366897
14466.0,0.6223810032514069,-973.2439865357077,-1965.3069480458967,Bronze,1,Lost,-1223.1697100217657
14467.0,0.6270952290381484,-1918.1365795416539,-3874.2983501743392,Bronze,1,Lost,-2429.5540112646977
14469.0,0.6183022217438382,-376.5114057141666,-759.4146926983584,Bronze,1,Lost,-469.54779172030914
14471.0,0.7772259704258947,-25.586769781184323,-51.56830176019874,Silver,1,Lost,-40.08022337878584
14477.0,0.6888022123767477,-687.7293662694174,-1388.6489967964385,Bronze,1,Lost,-956.504501208138
14478.0,0.6819437368689975,-206.83812687308975,-417.406782768144,Bronze,1,Lost,-284.647941235374
14479.0,0.2976869510871884,4.439000664547806e-11,,,1,Lost,0.0
14480.0,0.7521195376584647,-125.63790765406546,-253.4998071923991,Bronze,1,Lost,-190.66215778205716
14481.0,0.6352680883643476,-31.959487092995168,-64.46025606779669,Silver,0,At Risk,-40.94954364766554
14482.0,0.46323029725728343,-342.09191910169676,-686.6865524847595,Bronze,1,Lost,-318.09401583009435
14484.0,0.7119102285573246,-10.557645818909311,-21.276177239256125,Silver,1,Lost,-15.146728201224974
14486.0,0.7520130609404028,-21.57226204867048,-43.37845979654778,Silver,1,Lost,-32.6211683304821
14489.0,0.6472784777558173,-332.0972705881674,-669.3224682080998,Bronze,1,Lost,-433.23802834950527
14492.0,0.5383889402260542,4690.310083467778,9465.964226401937,Gold,1,Lost,5096.37044807028
14493.0,0.6040826382000677,-3262.6973092789854,-6584.55034946498,Bronze,0,At Risk,-3977.612546465983
14495.0,0.7142291711522242,-0.05140293220459324,-0.10352016124782261,Gold,1,Lost,-0.07393711896557693
14496.0,0.643968857632236,-43.74947450450367,-88.07880975473483,Silver,1,Lost,-56.72001049936364
14498.0,0.6112345131622554,-358.60196868611837,-722.0603920792134,Bronze,1,Lost,-441.3482322262853
14499.0,0.5057243431924853,-0.455269170822704,-0.9138455299067888,Silver,1,Lost,-0.46215393039149943
