Customer ID,recency_days,frequency,tenure_days,gross_spend,tenure_months,purchase_rate_monthly,avg_basket_quantity,avg_unique_items_per_basket,avg_basket_monetary_value,purchased_quantity,returned_quantity,return_events,return_value,return_rate,avg_days_between,std_days_between,lifetimes_frequency,lifetimes_recency,lifetimes_T,lifetimes_monetary_value
13819.0,234.0,3.0,303.0,1502.0,9.95400788436268,0.3,400.0,21.666666666666668,500.6666666666667,1200.0,7.0,1.0,11.25,0.005833333333333334,1.0625,7.4426377812477975,2.0,69.0,304.0,434.32500000000005
13820.0,211.0,2.0,245.0,386.52,8.04862023653088,0.25,65.0,19.5,193.26,130.0,3.0,2.0,20.25,0.023076923076923078,0.8461538461538461,5.284229075567876,1.0,34.0,246.0,152.55
13821.0,258.0,3.0,269.0,660.55,8.83705650459921,0.34,66.33333333333333,29.333333333333332,220.1833333333333,199.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.778108660413045,2.0,11.0,270.0,188.95
13823.0,52.0,4.0,289.0,1929.92,9.494086727989487,0.42,228.0,25.25,482.48,912.0,0.0,0.0,0.0,0.0,2.35,16.11347074326135,3.0,237.0,290.0,512.7900000000001
13824.0,25.0,5.0,202.0,1120.02,6.636005256241787,0.75,102.0,7.6,224.004,510.0,1.0,1.0,4.95,0.00196078431372549,4.702702702702703,14.031442598014696,5.0,177.0,203.0,203.622
13825.0,186.0,2.0,295.0,255.59,9.69119579500657,0.21,91.0,20.0,127.79500000000002,182.0,0.0,0.0,0.0,0.0,2.769230769230769,17.293840610949406,1.0,109.0,296.0,112.23
13830.0,146.0,1.0,146.0,156.85000000000002,4.7963206307490145,0.21,47.0,11.0,156.85000000000002,47.0,2.0,1.0,20.9,0.0425531914893617,0.0,0.0,1.0,7.0,147.0,1e-10
13831.0,72.0,11.0,294.0,3362.77,9.658344283837057,1.14,116.54545454545455,8.818181818181818,305.7063636363636,1282.0,2.0,1.0,2.9,0.0015600624024961,2.2142857142857144,8.148429739311423,10.0,222.0,295.0,244.911
13834.0,141.0,2.0,234.0,324.19,7.687253613666228,0.26,110.5,8.0,162.095,221.0,7.0,1.0,76.3,0.03167420814479638,6.133333333333334,23.754297856738823,2.0,146.0,288.0,162.095
13835.0,84.0,3.0,210.0,260.7,6.898817345597897,0.43,26.0,5.333333333333333,86.89999999999999,78.0,7.0,1.0,50.45,0.08974358974358974,8.333333333333334,27.23355773061365,3.0,126.0,211.0,28.599999999999998
13838.0,144.0,1.0,144.0,240.44,4.730617608409987,0.21,106.0,54.0,240.44,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,1e-10
13842.0,11.0,8.0,226.0,1384.1200000000001,7.424441524310118,1.08,95.0,12.25,173.015,760.0,7.0,1.0,24.950000000000003,0.009210526315789473,2.195876288659794,11.196762157778892,6.0,215.0,227.0,165.83833333333334
13848.0,37.0,4.0,295.0,1440.0,9.69119579500657,0.41,1125.0,1.0,360.0,4500.0,0.0,0.0,0.0,0.0,85.33333333333333,14.29452109492771,3.0,258.0,296.0,320.0
13849.0,189.0,1.0,189.0,509.65,6.2089356110381075,0.16,143.0,32.0,509.65,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,190.0,917.1600000000001
13851.0,6.0,3.0,244.0,566.0,8.015768725361367,0.37,52.666666666666664,6.333333333333333,188.66666666666666,158.0,0.0,0.0,0.0,0.0,13.166666666666666,55.86143571373726,1.0,238.0,245.0,366.7
13852.0,175.0,1.0,175.0,187.35000000000002,5.7490144546649145,0.17,85.0,11.0,187.35000000000002,85.0,6.0,1.0,16.9,0.07058823529411765,0.0,0.0,1.0,4.0,176.0,1e-10
13854.0,0.0,10.0,265.0,2635.62,8.705650459921156,1.15,102.4,5.0,263.562,1024.0,3.0,2.0,11.25,0.0029296875,5.326530612244898,15.33838832676318,9.0,265.0,266.0,266.18888888888887
13855.0,65.0,4.0,296.0,1310.3400000000001,9.724047306176084,0.41,143.75,18.25,327.585,575.0,14.0,1.0,56.400000000000006,0.02434782608695652,3.1666666666666665,18.29338370351269,4.0,231.0,297.0,235.1225
13856.0,28.0,8.0,184.0,753.53,6.044678055190539,1.32,76.375,5.0,94.19125,611.0,9.0,2.0,58.05,0.014729950900163666,3.8974358974358974,9.264518824085542,9.0,156.0,185.0,65.32222222222222
13857.0,8.0,3.0,136.0,640.21,4.467805519053877,0.67,159.0,29.0,213.40333333333334,477.0,0.0,0.0,0.0,0.0,1.4597701149425288,9.97882012611356,2.0,128.0,137.0,212.73000000000002
13861.0,95.0,1.0,95.0,128.43,3.1208935611038107,0.32,124.0,10.0,128.43,124.0,5.0,1.0,21.95,0.04032258064516129,0.0,0.0,1.0,8.0,96.0,1e-10
13863.0,30.0,3.0,158.0,933.77,5.19053876478318,0.58,109.66666666666667,16.666666666666668,311.25666666666666,329.0,2.0,1.0,15.7,0.0060790273556231,2.5918367346938775,12.948485058342634,3.0,145.0,159.0,204.51666666666665
13869.0,17.0,5.0,256.0,3853.81,8.409986859395532,0.59,404.6,82.6,770.7620000000001,2023.0,0.0,0.0,0.0,0.0,0.5563380281690141,5.803274509188542,4.0,239.0,257.0,655.2325000000001
13870.0,2.0,5.0,234.0,2142.02,7.687253613666228,0.65,320.4,19.8,428.404,1602.0,0.0,0.0,0.0,0.0,2.357142857142857,14.405933771715445,3.0,232.0,235.0,510.16
13871.0,114.0,3.0,284.0,1164.0,9.329829172141919,0.32,185.66666666666666,18.333333333333332,388.0,557.0,29.0,2.0,48.150000000000006,0.05206463195691203,3.1296296296296298,16.28988144819006,4.0,170.0,285.0,140.4625
13872.0,92.0,3.0,290.0,919.57,9.526938239159001,0.31,113.0,19.0,306.5233333333333,339.0,7.0,3.0,28.25,0.02064896755162242,3.5357142857142856,18.538377182791066,5.0,218.0,297.0,181.654
13873.0,139.0,2.0,211.0,262.7,6.931668856767411,0.29,29.0,5.5,131.35000000000002,58.0,0.0,0.0,0.0,0.0,7.1,22.45217138719549,1.0,72.0,212.0,113.15
13874.0,69.0,6.0,238.0,1508.7,7.818659658344283,0.77,114.0,8.5,251.45000000000002,684.0,13.0,3.0,59.95,0.019005847953216373,3.32,11.375663245970069,8.0,224.0,294.0,184.58125
13875.0,21.0,8.0,287.0,2726.28,9.42838370565046,0.85,203.0,18.5,340.785,1624.0,0.0,0.0,0.0,0.0,1.8027210884353742,9.141684937902168,6.0,266.0,288.0,426.9483333333333
13877.0,35.0,2.0,254.0,332.44,8.344283837056505,0.24,185.0,10.0,166.22,370.0,3.0,2.0,3.3499999999999996,0.008108108108108109,11.526315789473685,50.24204571765303,3.0,225.0,255.0,58.08666666666667
13878.0,112.0,3.0,169.0,1145.33,5.551905387647832,0.54,154.66666666666666,21.666666666666668,381.77666666666664,464.0,0.0,0.0,0.0,0.0,0.8333333333333334,4.750978306811648,2.0,57.0,170.0,282.175
13880.0,16.0,3.0,127.0,746.61,4.1721419185282524,0.72,173.0,14.666666666666666,248.87,519.0,0.0,0.0,0.0,0.0,2.558139534883721,12.583629436279114,2.0,111.0,128.0,260.52000000000004
13881.0,2.0,16.0,210.0,23251.22,6.898817345597897,2.32,1017.875,15.8125,1453.20125,16286.0,221.0,4.0,425.35,0.013569937369519834,0.8015873015873016,4.458788432207197,14.0,208.0,211.0,1417.1692857142857
13883.0,2.0,8.0,296.0,3396.9,9.724047306176084,0.82,240.0,18.375,424.6125,1920.0,18.0,5.0,32.8,0.009375,1.9727891156462585,12.338238578040542,11.0,294.0,297.0,303.58636363636367
13884.0,35.0,1.0,35.0,248.45,1.149802890932983,0.87,91.0,28.0,248.45,91.0,1.0,1.0,9.95,0.01098901098901099,0.0,0.0,1.0,5.0,36.0,1e-10
13888.0,59.0,4.0,140.0,911.82,4.599211563731932,0.87,83.0,18.25,227.955,332.0,0.0,0.0,0.0,0.0,1.0526315789473684,9.17662935482247,1.0,81.0,141.0,628.85
13889.0,10.0,4.0,251.0,1439.3300000000002,8.245729303547963,0.49,196.25,15.75,359.8325,785.0,32.0,2.0,135.5,0.04076433121019108,3.8548387096774195,23.459659672313496,5.0,241.0,252.0,196.89000000000001
13890.0,146.0,3.0,298.0,730.2900000000001,9.789750328515112,0.31,139.0,14.666666666666666,243.42999999999998,417.0,22.0,4.0,45.7,0.05275779376498801,3.511627906976744,16.28228966732355,6.0,155.0,299.0,78.49000000000001
13891.0,147.0,1.0,147.0,398.4,4.829172141918528,0.21,196.0,24.0,398.4,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1e-10
13892.0,42.0,2.0,140.0,634.68,4.599211563731932,0.43,1071.0,4.5,317.34000000000003,2142.0,0.0,0.0,0.0,0.0,12.125,34.294678887547555,1.0,98.0,141.0,109.44
13895.0,80.0,2.0,301.0,1415.45,9.888304862023652,0.2,347.5,34.0,707.725,695.0,1.0,1.0,79.95,0.0014388489208633094,3.283582089552239,26.877277758387148,2.0,230.0,302.0,252.25000000000003
13897.0,3.0,2.0,242.0,849.5600000000001,7.9500657030223385,0.25,310.0,21.0,424.78,620.0,0.0,0.0,0.0,0.0,5.804878048780488,37.16935532948824,1.0,239.0,243.0,366.89
13900.0,69.0,2.0,189.0,582.92,6.2089356110381075,0.32,173.0,19.5,291.46000000000004,346.0,0.0,0.0,0.0,0.0,3.1578947368421053,19.466570535691503,1.0,120.0,190.0,322.42
13901.0,49.0,9.0,268.0,2516.28,8.804204993429698,1.02,163.66666666666666,16.0,279.5866666666667,1473.0,18.0,5.0,77.0,0.012219959266802444,1.5244755244755244,8.199821509421321,10.0,251.0,269.0,216.017
13902.0,197.0,5.0,289.0,34095.26,9.494086727989487,0.53,44120.0,12.6,6819.051999999999,220600.0,2510.0,3.0,3684.0,0.011378059836808703,1.4516129032258065,6.527815438956334,5.0,99.0,297.0,6085.691999999999
13905.0,297.0,1.0,297.0,312.65,9.756898817345597,0.1,135.0,12.0,312.65,135.0,11.0,2.0,68.2,0.08148148148148149,0.0,0.0,2.0,161.0,298.0,1e-10
13909.0,86.0,1.0,86.0,112.46000000000001,2.8252299605781865,0.35,136.0,11.0,112.46000000000001,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1e-10
13911.0,41.0,10.0,213.0,1388.49,6.9973718791064385,1.43,129.3,7.6,138.849,1293.0,11.0,2.0,34.95,0.008507347254447023,2.2266666666666666,8.284752085434851,10.0,176.0,214.0,121.22999999999999
13916.0,28.0,4.0,240.0,1275.81,7.884362680683311,0.51,168.25,18.5,318.9525,673.0,6.0,1.0,15.3,0.008915304606240713,2.8904109589041096,16.63126376890792,4.0,275.0,304.0,318.9525
13919.0,105.0,1.0,105.0,617.27,3.4494086727989486,0.29,495.0,32.0,617.27,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1e-10
13920.0,17.0,3.0,127.0,1453.56,4.1721419185282524,0.72,401.3333333333333,23.666666666666668,484.52,1204.0,4.0,1.0,39.8,0.0033222591362126247,1.5571428571428572,9.566905083560034,3.0,110.0,128.0,296.7033333333333
13921.0,105.0,2.0,286.0,349.1,9.395532194480946,0.21,51.0,10.5,174.55,102.0,0.0,0.0,0.0,0.0,9.0,40.24922359499621,1.0,181.0,287.0,246.35000000000002
13922.0,2.0,2.0,32.0,692.95,1.0512483574244416,1.9,187.0,11.5,346.475,374.0,0.0,0.0,0.0,0.0,1.3636363636363635,6.396021490668313,1.0,30.0,33.0,269.75
13927.0,2.0,1.0,2.0,359.27,1.0,1.0,249.0,20.0,359.27,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1e-10
13929.0,3.0,8.0,259.0,2446.25,8.508541392904073,0.94,163.875,5.5,305.78125,1311.0,12.0,2.0,136.2,0.009153318077803204,5.930232558139535,17.04670803136294,5.0,256.0,260.0,426.07000000000005
13931.0,22.0,5.0,301.0,3073.2200000000003,9.888304862023652,0.51,440.8,33.6,614.644,2204.0,0.0,0.0,0.0,0.0,1.658682634730539,14.947205265267682,3.0,279.0,302.0,619.1733333333333
13935.0,161.0,3.0,217.0,6116.92,7.128777923784494,0.42,750.6666666666666,26.666666666666668,2038.9733333333334,2252.0,0.0,0.0,0.0,0.0,0.6962025316455697,4.55551069607402,2.0,56.0,218.0,1898.4450000000002
13939.0,93.0,3.0,177.0,451.65,5.814717477003942,0.52,95.66666666666667,10.0,150.54999999999998,287.0,1.0,1.0,4.25,0.003484320557491289,2.8620689655172415,13.135894493255151,3.0,84.0,178.0,94.00666666666666
13941.0,109.0,7.0,288.0,3703.54,9.461235216819974,0.74,223.14285714285714,5.0,529.0771428571428,1562.0,0.0,0.0,0.0,0.0,5.147058823529412,15.168013299406763,5.0,179.0,289.0,584.488
13946.0,199.0,2.0,300.0,760.95,9.85545335085414,0.2,627.5,15.5,380.475,1255.0,24.0,1.0,130.8,0.019123505976095617,3.3333333333333335,18.257418583505537,2.0,230.0,301.0,174.975
13948.0,213.0,2.0,300.0,262.31,9.85545335085414,0.2,70.5,6.5,131.155,141.0,2.0,1.0,11.9,0.014184397163120567,7.25,25.11473670974872,2.0,90.0,301.0,47.379999999999995
13952.0,13.0,10.0,288.0,8147.74,9.461235216819974,1.06,383.7,20.3,814.774,3837.0,1.0,1.0,9.95,0.00026062027625749283,1.3415841584158417,8.333660896965895,7.0,275.0,289.0,987.2857142857143
13953.0,55.0,4.0,293.0,2625.0,9.625492772667542,0.42,525.0,1.0,656.25,2100.0,0.0,0.0,0.0,0.0,78.66666666666667,25.006665778014735,3.0,238.0,294.0,708.3333333333334
13957.0,137.0,2.0,223.0,258.90000000000003,7.3258869908015765,0.27,42.0,8.0,129.45,84.0,0.0,0.0,0.0,0.0,5.733333333333333,22.205104518255858,1.0,86.0,224.0,156.06
13958.0,76.0,7.0,299.0,3943.51,9.822601839684625,0.71,267.42857142857144,26.428571428571427,563.3585714285714,1872.0,26.0,3.0,102.0,0.013888888888888888,1.201086956521739,9.597802509935262,6.0,223.0,300.0,504.99333333333334
13959.0,76.0,1.0,76.0,43.25,2.4967148488830486,0.4,13.0,10.0,43.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1e-10
13963.0,2.0,10.0,162.0,1310.8,5.321944809461235,1.88,75.2,8.3,131.07999999999998,752.0,7.0,1.0,112.25,0.009308510638297872,1.8902439024390243,6.240065878017586,10.0,160.0,163.0,89.322
13965.0,41.0,3.0,268.0,996.61,8.804204993429698,0.34,141.66666666666666,8.0,332.2033333333333,425.0,23.0,2.0,218.95,0.05411764705882353,9.826086956521738,40.33907667162658,4.0,248.0,269.0,47.3375
13969.0,0.0,13.0,189.0,2589.56,6.2089356110381075,2.09,104.76923076923077,20.46153846153846,199.19692307692307,1362.0,3.0,2.0,85.85000000000001,0.0022026431718061676,0.6814814814814815,4.044642795541031,13.0,189.0,190.0,164.8276923076923
13971.0,42.0,5.0,247.0,1522.78,8.114323258869907,0.62,196.0,16.8,304.55600000000004,980.0,0.0,0.0,0.0,0.0,2.4578313253012047,11.830408529345124,4.0,205.0,248.0,313.89
13974.0,147.0,1.0,147.0,264.13,4.829172141918528,0.21,107.0,15.0,264.13,107.0,2.0,2.0,14.2,0.018691588785046728,0.0,0.0,2.0,5.0,148.0,1e-10
13975.0,115.0,3.0,240.0,1402.75,7.884362680683311,0.38,465.0,92.33333333333333,467.5833333333333,1395.0,1.0,1.0,8.5,0.0007168458781362007,0.43356643356643354,5.218804649799039,2.0,125.0,241.0,429.41999999999996
13976.0,71.0,3.0,233.0,834.38,7.654402102496714,0.39,99.33333333333333,15.333333333333334,278.1266666666667,298.0,0.0,0.0,0.0,0.0,3.577777777777778,16.78539528725776,2.0,162.0,234.0,279.485
13979.0,141.0,4.0,301.0,1292.81,9.888304862023652,0.4,214.0,45.25,323.2025,856.0,17.0,3.0,88.55,0.01985981308411215,0.8736263736263736,8.222759617490677,4.0,160.0,302.0,250.12
13980.0,4.0,4.0,221.0,568.68,7.260183968462549,0.55,72.75,12.5,142.17000000000002,291.0,6.0,4.0,46.8,0.020618556701030927,4.215686274509804,17.55142584007373,7.0,219.0,222.0,43.56857142857143
13982.0,64.0,5.0,253.0,2082.48,8.31143232588699,0.6,268.4,21.6,416.496,1342.0,8.0,3.0,16.1,0.005961251862891207,1.6460176991150441,9.507441027560523,4.0,189.0,254.0,324.2575
13983.0,24.0,8.0,295.0,3706.19,9.69119579500657,0.83,322.875,25.875,463.27375,2583.0,93.0,7.0,90.14999999999999,0.036004645760743324,1.2822966507177034,7.939175170780933,14.0,293.0,296.0,245.7207142857143
13984.0,58.0,5.0,297.0,640.93,9.756898817345597,0.51,83.6,10.0,128.18599999999998,418.0,0.0,0.0,0.0,0.0,4.5576923076923075,21.773714555640893,3.0,239.0,298.0,127.14333333333332
13985.0,7.0,3.0,233.0,1103.53,7.654402102496714,0.39,198.33333333333334,19.666666666666668,367.8433333333333,595.0,1.0,1.0,2.95,0.0016806722689075631,3.8793103448275863,20.75426617417037,3.0,233.0,234.0,292.07666666666665
13989.0,29.0,3.0,128.0,759.98,4.204993429697766,0.71,298.0,15.0,253.32666666666668,894.0,0.0,0.0,0.0,0.0,2.25,11.893177641766082,2.0,99.0,129.0,199.15
13993.0,4.0,7.0,301.0,2542.35,9.888304862023652,0.71,141.0,15.714285714285714,363.1928571428571,987.0,0.0,0.0,0.0,0.0,2.706422018348624,11.936019834388603,6.0,297.0,302.0,330.93333333333334
13995.0,32.0,7.0,286.0,1639.19,9.395532194480946,0.75,140.71428571428572,13.0,234.17000000000002,985.0,23.0,3.0,55.55,0.023350253807106598,2.7777777777777777,11.297586276740688,9.0,259.0,287.0,159.99333333333334
13997.0,84.0,3.0,115.0,376.46,3.7779237844940865,0.79,47.666666666666664,14.666666666666666,125.48666666666668,143.0,0.0,0.0,0.0,0.0,0.7209302325581395,4.727455680310745,1.0,31.0,116.0,232.91
13998.0,11.0,3.0,141.0,566.7,4.6320630749014455,0.65,68.0,10.333333333333334,188.9,204.0,0.0,0.0,0.0,0.0,4.3,16.364701288928618,2.0,130.0,142.0,151.32500000000002
13999.0,20.0,14.0,299.0,4653.65,9.822601839684625,1.43,164.71428571428572,14.785714285714286,332.40357142857147,2306.0,8.0,4.0,27.7,0.003469210754553339,1.325242718446602,5.803787131068091,17.0,279.0,300.0,251.4941176470588
14000.0,66.0,3.0,302.0,1188.02,9.921156373193167,0.3,279.3333333333333,8.666666666666666,396.00666666666666,838.0,24.0,2.0,166.8,0.028639618138424822,9.4,33.23401871576774,4.0,254.0,303.0,207.305
14001.0,6.0,4.0,58.0,1271.0700000000002,1.9053876478318001,2.1,123.25,10.0,317.76750000000004,493.0,0.0,0.0,0.0,0.0,1.3076923076923077,5.726916347407427,2.0,52.0,59.0,385.25
14004.0,0.0,2.0,0.0,841.15,1.0,2.0,188.5,21.5,420.575,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-10
14006.0,93.0,4.0,217.0,1234.48,7.128777923784494,0.56,385.0,11.75,308.62,1540.0,0.0,0.0,0.0,0.0,2.6739130434782608,10.599904292704377,3.0,124.0,218.0,301.2733333333333
14010.0,130.0,2.0,130.0,445.15,4.270696452036794,0.47,88.5,11.5,222.57500000000002,177.0,49.0,1.0,157.05,0.2768361581920904,0.0,0.0,0.0,0.0,131.0,1e-10
14011.0,45.0,2.0,172.0,457.82,5.650459921156373,0.35,322.0,16.0,228.91,644.0,2.0,1.0,5.9,0.003105590062111801,4.096774193548387,22.809873357400413,2.0,127.0,173.0,79.79
14013.0,188.0,1.0,188.0,174.2,6.176084099868594,0.16,84.0,10.0,174.2,84.0,9.0,1.0,78.35,0.10714285714285714,0.0,0.0,1.0,109.0,298.0,174.2
14016.0,39.0,6.0,265.0,6020.22,8.705650459921156,0.69,533.1666666666666,41.333333333333336,1003.37,3199.0,1.0,1.0,10.95,0.00031259768677711783,0.9068825910931174,7.045398169316472,6.0,226.0,266.0,803.1350000000001
14020.0,41.0,2.0,94.0,606.21,3.088042049934297,0.65,103.5,16.5,303.105,207.0,7.0,1.0,35.75,0.033816425120772944,1.625,9.192388155425117,2.0,53.0,95.0,132.89
14021.0,106.0,2.0,157.0,479.82,5.157687253613666,0.39,110.0,15.5,239.91000000000003,220.0,0.0,0.0,0.0,0.0,1.7,9.311283477587823,1.0,51.0,158.0,178.73000000000002
14025.0,29.0,8.0,148.0,4057.9,4.862023653088042,1.65,239.25,12.25,507.2375,1914.0,16.0,2.0,88.8,0.008359456635318705,1.183673469387755,5.30385376090073,8.0,119.0,149.0,466.95625
14026.0,35.0,2.0,190.0,713.11,6.241787122207621,0.32,213.5,25.0,356.555,427.0,0.0,0.0,0.0,0.0,3.142857142857143,21.999999999999996,1.0,155.0,191.0,326.58
14028.0,115.0,3.0,115.0,10396.5,3.7779237844940865,0.79,2390.0,3.0,3465.5,7170.0,2491.0,2.0,7221.0,0.3474198047419805,0.0,0.0,1.0,52.0,116.0,1e-10
14030.0,3.0,8.0,294.0,3777.02,9.658344283837057,0.83,203.0,46.125,472.1275,1624.0,54.0,2.0,116.7,0.0332512315270936,0.7694369973190348,9.013754659922395,6.0,300.0,304.0,626.1866666666666
14031.0,6.0,20.0,301.0,17394.84,9.888304862023652,2.02,307.8,21.85,869.742,6156.0,128.0,6.0,313.18,0.02079272254710851,0.6507936507936508,3.837086436768441,17.0,295.0,302.0,857.3835294117647
14032.0,30.0,4.0,290.0,1224.75,9.526938239159001,0.42,356.5,15.75,306.1875,1426.0,13.0,2.0,18.45,0.0091164095371669,4.17741935483871,27.840602613572006,5.0,260.0,291.0,179.4
14035.0,13.0,3.0,177.0,688.91,5.814717477003942,0.52,106.66666666666667,19.666666666666668,229.63666666666666,320.0,0.0,0.0,0.0,0.0,2.6129032258064515,16.06376110819944,2.0,164.0,178.0,246.075
14037.0,43.0,4.0,297.0,689.75,9.756898817345597,0.41,136.0,21.5,172.4375,544.0,27.0,1.0,81.0,0.04963235294117647,2.9647058823529413,19.067203866989043,4.0,254.0,298.0,97.605
14038.0,238.0,1.0,238.0,704.55,7.818659658344283,0.13,376.0,29.0,704.55,376.0,3.0,1.0,14.35,0.007978723404255319,0.0,0.0,1.0,17.0,239.0,1e-10
14040.0,15.0,19.0,303.0,6852.59,9.95400788436268,1.91,137.8421052631579,21.105263157894736,360.66263157894736,2619.0,20.0,4.0,115.0,0.007636502481863307,0.6820388349514563,3.737541213755675,17.0,288.0,304.0,359.0741176470588
14043.0,56.0,2.0,294.0,302.59999999999997,9.658344283837057,0.21,76.0,19.5,151.3,152.0,1.0,1.0,2.95,0.006578947368421052,5.95,37.631104156003715,1.0,238.0,295.0,138.29
14044.0,51.0,4.0,249.0,1216.11,8.180026281208935,0.49,154.75,96.25,304.0275,619.0,0.0,0.0,0.0,0.0,0.5025641025641026,6.098484247580563,3.0,198.0,250.0,326.62666666666667
14045.0,30.0,10.0,265.0,7450.08,8.705650459921156,1.15,352.4,2.8,745.008,3524.0,340.0,3.0,1652.4,0.09648127128263337,8.555555555555555,17.71859808079403,11.0,238.0,266.0,491.0618181818182
14047.0,44.0,5.0,241.0,1705.51,7.917214191852825,0.63,166.0,16.2,341.102,830.0,1.0,1.0,4.25,0.0012048192771084338,2.45,13.776608316594501,4.0,197.0,242.0,293.255
14049.0,1.0,6.0,182.0,6268.0,5.978975032851511,1.0,648.1666666666666,83.33333333333333,1044.6666666666667,3889.0,28.0,2.0,126.78,0.007199794291591669,0.3545816733067729,4.041423353085525,4.0,181.0,183.0,1319.8425
14051.0,46.0,8.0,301.0,3697.96,9.888304862023652,0.81,154.0,7.25,462.245,1232.0,32.0,1.0,183.5,0.025974025974025976,4.4035087719298245,15.475625592158519,8.0,255.0,302.0,325.2375
14055.0,142.0,2.0,288.0,795.3199999999999,9.461235216819974,0.21,252.0,11.5,397.65999999999997,504.0,0.0,0.0,0.0,0.0,6.590909090909091,30.91410387156351,1.0,146.0,289.0,521.0
14057.0,43.0,4.0,301.0,1816.4,9.888304862023652,0.4,322.25,37.75,454.1,1289.0,0.0,0.0,0.0,0.0,1.6623376623376624,12.633713988378116,3.0,258.0,302.0,565.62
14058.0,27.0,2.0,95.0,469.19,3.1208935611038107,0.64,105.5,12.0,234.59500000000003,211.0,0.0,0.0,0.0,0.0,2.9130434782608696,13.97046574182401,1.0,68.0,96.0,147.95999999999998
14060.0,7.0,7.0,203.0,1949.04,6.668856767411301,1.05,192.42857142857142,6.0,278.4342857142857,1347.0,2.0,1.0,10.9,0.0014847809948032665,4.7317073170731705,15.127829306023886,6.0,196.0,204.0,295.065
14061.0,72.0,3.0,303.0,917.4300000000001,9.95400788436268,0.3,44.333333333333336,6.333333333333333,305.81,133.0,0.0,0.0,0.0,0.0,12.722222222222221,50.82357669145707,2.0,231.0,304.0,271.5
14062.0,34.0,7.0,294.0,9626.41,9.658344283837057,0.72,715.8571428571429,19.285714285714285,1375.2014285714286,5011.0,26.0,2.0,75.7,0.005188585112751946,1.8970588235294117,9.964588718177989,7.0,260.0,295.0,1239.5857142857144
14063.0,3.0,9.0,296.0,22710.2,9.724047306176084,0.93,427.77777777777777,4.444444444444445,2523.355555555556,3850.0,2.0,2.0,13238.699999999999,0.0005194805194805195,7.435897435897436,39.656946608444194,8.0,293.0,297.0,877.3675
14064.0,21.0,8.0,252.0,1690.55,8.278580814717477,0.97,236.25,16.5,211.31875,1890.0,90.0,3.0,117.3,0.047619047619047616,1.6056338028169015,8.368259643056076,8.0,231.0,253.0,145.1375
14068.0,168.0,3.0,242.0,1250.8700000000001,7.9500657030223385,0.38,145.66666666666666,27.666666666666668,416.95666666666665,437.0,12.0,1.0,23.4,0.02745995423340961,0.8795180722891566,5.785595212252171,3.0,81.0,243.0,246.5666666666667
14069.0,79.0,2.0,126.0,225.81,4.139290407358739,0.48,29.0,20.5,112.905,58.0,0.0,0.0,0.0,0.0,1.15,7.273238618387274,1.0,47.0,127.0,110.44
14075.0,35.0,2.0,106.0,369.39,3.4822601839684624,0.57,182.5,10.0,184.695,365.0,0.0,0.0,0.0,0.0,3.6842105263157894,16.059101370939327,1.0,71.0,107.0,359.39
14078.0,39.0,3.0,186.0,504.1,6.110381077529566,0.49,92.0,27.0,168.03333333333333,276.0,0.0,0.0,0.0,0.0,1.7804878048780488,11.8925481287097,2.0,147.0,187.0,69.815
14080.0,193.0,3.0,302.0,694.65,9.921156373193167,0.3,45.333333333333336,16.333333333333332,231.54999999999998,136.0,1.0,1.0,39.95,0.007352941176470588,2.2291666666666665,14.585389925908052,2.0,109.0,303.0,209.91500000000002
14081.0,163.0,7.0,294.0,3039.46,9.658344283837057,0.72,272.0,76.42857142857143,434.2085714285714,1904.0,15.0,3.0,64.7,0.007878151260504201,0.23508137432188064,3.038234440743003,5.0,132.0,295.0,437.36799999999994
14083.0,76.0,2.0,286.0,79.29,9.395532194480946,0.21,27.5,4.0,39.645,55.0,0.0,0.0,0.0,0.0,30.0,79.37253933193772,1.0,210.0,287.0,15.12
14085.0,35.0,11.0,296.0,3688.3,9.724047306176084,1.13,164.63636363636363,39.09090909090909,335.29999999999995,1811.0,0.0,0.0,0.0,0.0,0.5881006864988558,5.110669295737048,9.0,261.0,297.0,363.49555555555554
14087.0,300.0,1.0,300.0,235.44,9.85545335085414,0.1,200.0,64.0,235.44,200.0,24.0,1.0,30.0,0.12,0.0,0.0,0.0,0.0,301.0,1e-10
14091.0,219.0,2.0,263.0,9530.08,8.639947437582128,0.23,1658.0,6.5,4765.04,3316.0,0.0,0.0,0.0,0.0,3.6666666666666665,12.701705922171767,1.0,44.0,264.0,4010.08
14092.0,6.0,9.0,288.0,2698.84,9.461235216819974,0.95,149.0,15.11111111111111,299.87111111111113,1341.0,0.0,0.0,0.0,0.0,2.066666666666667,8.675062905703362,8.0,282.0,289.0,320.33
